FID,id,rbd,letra,numero,direcc_cal,direcc_num,of_piso,comuna,telefono,dependenci,precio,predio_m2,edificacio,directivos,profesores,administra,tecnicos,auxiliares,personal_t,pasetotal,paselibre,furgontota,furgonacre,sitios,matriculaj,almuerzoju,rinden_sim,rinden_paa,menosde5,de6a13,de14a17,masde18,fuente,prebasica,basica,media,superior,otra,privado,bespecial,bprebasica,bbasica,bh_c,bcomercial,bindustria,btecnica,bcft,bip,bu,badulto,botra,rbd_d,localidad,clase,coord_x,coord_y,provincial,layer,nombre,direccion,tipo
666, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GRACE GARDEN,78 SERRANO,JARDIN INFANTIL
667, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,AMANECER,210 ALMTE LATORRE,JARDIN INFANTIL
668, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,OCLOC,2043 MONEDA,JARDIN INFANTIL
669, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PAPELUCHO,732 TARAPACA,JARDIN INFANTIL
670, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,EL POLLITO BAILARIN,1858 ROSAS,JARDIN INFANTIL
671, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,NENITOS,2210 YUNGAY,JARDIN INFANTIL Y SALA CUNA
672, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CUCULINA,739 ANIBAL LETELIER,JARDIN INFANTIL
673, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PIERROT,44 VIRGINIA OPAZO,JARDIN INFANTIL
674, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CONTRALORIA GENERAL DE LA REPLUBLICA,78 TEATINOS,JARDIN INFANTIL
675, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GRACE GARDEN,612 PADRE ALONSO OVALLE,JARDIN INFANTIL
676, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,BALU,1440 SAN ALFONSO,JARDIN INFANTIL Y SALA CUNA
677, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MATERNAL,84 PASEO PHILIPS,JARDIN INFANTIL
678, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,VIDITA  EX. PIPO`S,720 AMUNATEGUI,JARDIN INFANTIL Y SALA CUNA
679, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CUCULINA,717 ANIBAL LETELIER,JARDIN INFANTIL
680, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PAPUCHO,612 PADRE ALONSO OVALLE,JARDIN INFANTIL
681, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SOC. DE EDUCACION Y CUIDADO DEL MENOR LTDA.,16 PHILLIPS,JARDIN INFANTIL
682, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PEQUENA CATERINA,712 PARIS,JARDIN INFANTIL
683, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ANTU CONIS,2211 SALVADOR SANFUENTES,JARDIN INFANTIL
684, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS ANGELITOS,991 STA ROSA,JARDIN INFANTIL
685, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,RAYITOS DE SOL,73 BRASIL,JARDIN INFANTIL
686, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SOC. EDUC. NUNEZ Y CIA LTDA. LOS MANOSITOS,1444 SAN IGNACIO,JARDIN INFANTIL
687, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,TIA SARITA,167 SAN IGNACIO,JARDIN INFANTIL
688, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HANS CRHISTIAN ANDERSEN,953 LIRA,JARDIN INFANTIL
689, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MIRADAS Y SONRISAS,32 STA VICTORIA,JARDIN INFANTIL
690, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MAR Y SOL,2750 YUNGAY,JARDIN INFANTIL Y SALA CUNA
691, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ZONA DE NINOS,2037 ALMTE HURTADO,JARDIN INFANTIL
692, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MI OSITO AZUL,204 VICHUQUEN,JARDIN INFANTIL
693, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,VENADITO,1790 CATEDRAL,JARDIN INFANTIL
694, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,FANTASIA,2352 ERASMO ESCALA,JARDIN INFANTIL
695, , , , , ,0, ,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,COMUNIDAD EDUCATIVA NIDO AZUL,430 SERRANO,JARDIN INFANTIL
696, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LILIPUT,5442 LAS HUALTATAS,JARDIN INFANTIL
697, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SANTA TERESITA,4099 NARCISO GOYCOLEA,JARDIN INFANTIL
698, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SOC. EDUC. PARQUE LTDA.,4274 EL COIGUE,JARDIN INFANTIL Y SALA CUNA
699, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MILLAPI,2258 PADRE HURTADO,JARDIN INFANTIL
700, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PEQUESCLUB LTDA,1760 EL NOGAL,JARDIN INFANTIL
701, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MONTESSORI RAYHUE II,6532 CARMEN FARINA,JARDIN INFANTIL
702, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CASCANUECES,4274 EL COIGUE,JARDIN INFANTIL Y SALA CUNA
703, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SAN MATIAS,8844 LO BELTRAN,JARDIN INFANTIL
704, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,UKIKA,9932 LOS DRAGONES,JARDIN INFANTIL
705, , , , , ,0, ,VITACURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,RINCON MAGICO,3606 LAS NIEVES,JARDIN INFANTIL
706, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,RAYITO DE SOL,595 LA PRIMAVERA SUR,JARDIN INFANTIL
707, , , , , ,0, ,RECOLETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,BAMBI,599 CALLE NORTE,JARDIN INFANTIL
708, , , , , ,0, ,SAN JOAQUIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,RAYITO DE SOL,4239 PSJE CONCEPCION,JARDIN INFANTIL
709, , , , , ,0, ,SAN MIGUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,NAZARETH,593 TANENBAUN,JARDIN INFANTIL
710, , , , , ,0, ,COLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,NINITO JESUS DE,259 ACONCAGUA,JARDIN INFANTIL
711, , , , , ,0, ,ISLA DE MAIPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS ISLENITOS,541 IGNACIO CARRERA PINTO,JARDIN INFANTIL Y SALA CUNA
712, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,OESTE,2545 CARRIEL SUR,JARDIN INFANTIL
713, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,OESTE,2600 CALLE NUEVA UNO,JARDIN INFANTIL
714, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SOCIEDAD EDUCACIONAL HORIZONTE LTDA.,598 AVDA LAS AMERICAS,JARDIN INFANTIL
715, , , , , ,0, ,CONCHALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,TRUPAM,1538 CARDENAL JOSE MARIA CARO,JARDIN INFANTIL
716, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HELLO CHILDREN,6901 LOS PAJARITOS,JARDIN INFANTIL Y SALA CUNA
717, , , , , ,0, ,EL BOSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,EL MUNDO DISNEY,34 HELIOTROPOS,JARDIN INFANTIL
718, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CHARBEL,284 LAGUNA ABASCAL,JARDIN INFANTIL
719, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CENTRAL,91 OBISPO MANUEL UMANA,JARDIN INFANTIL
720, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MANDARINO,8077 PEDRO FONTOVA,JARDIN INFANTIL
721, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GOLONDRINAS,6843 PSJE LAS GOLONDRINAS,JARDIN INFANTIL
722, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,FAMILY FARM,1220 CACIQUES CHILENOS SUR,JARDIN INFANTIL
723, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LA VINA,1505 CALLE DE LA VINA,JARDIN INFANTIL Y SALA CUNA
724, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GI GI,1550 FRANCIA,JARDIN INFANTIL
725, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ALTO MACUL,5950 MACUL ALTO,JARDIN INFANTIL
726, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CHIP Y DALE,6885 COLOMBIA,JARDIN INFANTIL
727, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,OSITO TEDDY  EX PEQUENITOS,92 LOS BARBECHOS,JARDIN INFANTIL
728, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CLINICA LAS CONDES,334 ROSA oHIGGINS,JARDIN INFANTIL Y SALA CUNA
729, , , , , ,0, ,LO BARNECHEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LA CHOLITA,309 CALLE 1 ORIENTE,JARDIN INFANTIL
730, , , , , ,0, ,LO ESPEJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HEIDI,3751 QUIRIQUINA,JARDIN INFANTIL
731, , , , , ,0, ,LO PRADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY GARDEN,6135 SAN PABLO,JARDIN INFANTIL
732, , , , , ,0, ,LO PRADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY LITTLE HOME,47 VIRGO,JARDIN INFANTIL
733, , , , , ,0, ,LO PRADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY LITTLE HOME,5326 FOBOS,JARDIN INFANTIL Y SALA CUNA
734, , , , , ,0, ,MACUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,RIKKI TIKKI TAVI,2065 CALLE 12 NORTE,JARDIN INFANTIL
735, , , , , ,0, ,MACUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,OS MENINOS,2790 LOS ACADEMICOS,JARDIN INFANTIL
736, , , , , ,0, ,MACUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,DULCE DE LECHE,3200 PSJE AMADOR NEGHME,JARDIN INFANTIL
737, , , , , ,0, ,MACUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PEQUENO HIAWATA,4600 MACUL,JARDIN INFANTIL
738, , , , , ,0, ,MAIPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SOC. EDUC. ANDY PAZ,4284 EL ROSAL,JARDIN INFANTIL
739, , , , , ,0, ,MAIPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ANDY PAZ VERSALLES,5509 MAR DE DRAKE,JARDIN INFANTIL
740, , , , , ,0, ,MAIPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CRI CRI,198 ING EDUARDO DOMINGUEZ,JARDIN INFANTIL
741, , , , , ,0, ,MAIPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ANDYPAZ,3250 PDTE GERMAN RIESCO,JARDIN INFANTIL
742, , , , , ,0, ,MAIPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MI FANTASIA,601 PUNMAVIDA,JARDIN INFANTIL
743, , , , , ,0, ,MELIPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CORP. MUNIC. DE MELIPILLA PARA LA EDUC.,366 SAN AGUSTIN,JARDIN INFANTIL
744, , , , , ,0, ,NUNOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,KOKORI EIRL,63 ALCALDE JORGE MONCKEBERG,JARDIN INFANTIL
745, , , , , ,0, ,NUNOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CARRUSEL,782 PEDRO HEMRICK LING,JARDIN INFANTIL
746, , , , , ,0, ,PENALOLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HAPPY TIMES,7820 EL VALLE,JARDIN INFANTIL
747, , , , , ,0, ,PENALOLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MONTESSORI ANTUMEN,8701 EL VALLE,JARDIN INFANTIL
748, , , , , ,0, ,PENALOLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ILLAPITAS,6056 CALLE A,JARDIN INFANTIL
749, , , , , ,0, ,NUNOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MAGIC FLOWERS,1650 DUBLE ALMEYDA,JARDIN INFANTIL
750, , , , , ,0, ,PROVIDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HAPPY HOUSE,173 URBANO VERGARA,JARDIN INFANTIL
751, , , , , ,0, ,PROVIDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ARMONIA,1210 REGIMIENTO CAZADORES,JARDIN INFANTIL
752, , , , , ,0, ,PROVIDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CASTILLITO AZUL,2856 DR PEDRO LAUTARO FERRER,JARDIN INFANTIL
753, , , , , ,0, ,PENALOLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,INGLES CHOCOLATE HOUSE,8511 EL VALLE,JARDIN INFANTIL
